id,username,movie_name,text,dataset,manipulation,click_locations,difficulty,split
3267,Eduard Hogea,041_063.mp4,Distortions on the nose.,Farceforensics++,FaceSwap,"{""90"": {""x"": 0.5016666666666667, ""y"": 0.3462414578587699}, ""94"": {""x"": 0.48, ""y"": 0.3120728929384966}, ""98"": {""x"": 0.48333333333333334, ""y"": 0.2870159453302961}, ""114"": {""x"": 0.49833333333333335, ""y"": 0.3120728929384966}}",1,train
3268,Eduard Hogea,452_550.mp4,Artifacts around the mouth.,Farceforensics++,FaceSwap,"{""52"": {""x"": 0.835, ""y"": 0.34444444444444444}, ""58"": {""x"": 0.82, ""y"": 0.34444444444444444}, ""64"": {""x"": 0.8183333333333334, ""y"": 0.3088888888888889}, ""69"": {""x"": 0.8283333333333334, ""y"": 0.36}}",1,train
3269,Eduard Hogea,160_928.mp4,Artifacts on the eyes and mouth.,Farceforensics++,FaceSwap,"{""36"": {""x"": 0.62, ""y"": 0.33827893175074186}, ""43"": {""x"": 0.5166666666666667, ""y"": 0.34124629080118696}, ""49"": {""x"": 0.53, ""y"": 0.37091988130563797}, ""77"": {""x"": 0.545, ""y"": 0.5519287833827893}, ""81"": {""x"": 0.5783333333333334, ""y"": 0.5519287833827893}}",1,train
3270,Eduard Hogea,273_807.mp4,Artifacts around the eyes and nose.,Farceforensics++,FaceSwap,"{""60"": {""x"": 0.5683333333333334, ""y"": 0.34421364985163205}, ""66"": {""x"": 0.555, ""y"": 0.3323442136498516}, ""74"": {""x"": 0.59, ""y"": 0.3560830860534125}, ""79"": {""x"": 0.6233333333333333, ""y"": 0.36795252225519287}, ""232"": {""x"": 0.565, ""y"": 0.42136498516320475}}",1,train
3271,Eduard Hogea,400_476.mp4,Distortions on the nose and eyebrows twitching.,Farceforensics++,FaceSwap,"{""70"": {""x"": 0.4866666666666667, ""y"": 0.3916913946587537}, ""80"": {""x"": 0.4683333333333333, ""y"": 0.41839762611275966}, ""86"": {""x"": 0.47833333333333333, ""y"": 0.39465875370919884}, ""92"": {""x"": 0.49833333333333335, ""y"": 0.3649851632047478}, ""100"": {""x"": 0.49333333333333335, ""y"": 0.3857566765578635}}",1,train
3272,Eduard Hogea,406_391.mp4,Artifacts around the eyes.,Farceforensics++,FaceSwap,"{""73"": {""x"": 0.5466666666666666, ""y"": 0.3020833333333333}, ""80"": {""x"": 0.5866666666666667, ""y"": 0.3104166666666667}, ""86"": {""x"": 0.6216666666666667, ""y"": 0.30833333333333335}}",3,train
3273,Eduard Hogea,075_977.mp4,Eyebrows get cut in 2 parts. Eyebrows and eyelids appear duplicated.,Farceforensics++,FaceSwap,"{""39"": {""x"": 0.6166666666666667, ""y"": 0.3086053412462908}, ""45"": {""x"": 0.6016666666666667, ""y"": 0.2818991097922849}, ""51"": {""x"": 0.6533333333333333, ""y"": 0.2878338278931751}, ""57"": {""x"": 0.7366666666666667, ""y"": 0.2878338278931751}, ""66"": {""x"": 0.7133333333333334, ""y"": 0.24629080118694363}}",2,train
3274,Eduard Hogea,088_060.mp4,Artifacts on the forehead.,Farceforensics++,FaceSwap,"{""21"": {""x"": 0.5166666666666667, ""y"": 0.26666666666666666}, ""27"": {""x"": 0.5183333333333333, ""y"": 0.32222222222222224}, ""32"": {""x"": 0.4816666666666667, ""y"": 0.3288888888888889}}",1,train
3275,Eduard Hogea,143_140.mp4,Distortions and artifacts on the upper lip.,Farceforensics++,FaceSwap,"{""55"": {""x"": 0.49166666666666664, ""y"": 0.4066666666666667}, ""62"": {""x"": 0.4683333333333333, ""y"": 0.4066666666666667}, ""77"": {""x"": 0.495, ""y"": 0.3688888888888889}, ""87"": {""x"": 0.48333333333333334, ""y"": 0.39111111111111113}, ""342"": {""x"": 0.465, ""y"": 0.39111111111111113}, ""348"": {""x"": 0.48833333333333334, ""y"": 0.38}}",1,train
3276,Eduard Hogea,375_251.mp4,Eyes blink at different times. Artifacts on the eyes.,Farceforensics++,FaceSwap,"{""31"": {""x"": 0.5133333333333333, ""y"": 0.29673590504451036}, ""39"": {""x"": 0.455, ""y"": 0.314540059347181}, ""46"": {""x"": 0.49333333333333335, ""y"": 0.34718100890207715}, ""61"": {""x"": 0.545, ""y"": 0.32344213649851633}, ""74"": {""x"": 0.465, ""y"": 0.34718100890207715}}",1,train
3277,Eduard Hogea,497_403.mp4,2 sets of eyebrows.,Farceforensics++,FaceSwap,"{""65"": {""x"": 0.5533333333333333, ""y"": 0.3323442136498516}, ""71"": {""x"": 0.48, ""y"": 0.34718100890207715}, ""76"": {""x"": 0.445, ""y"": 0.3353115727002967}, ""87"": {""x"": 0.48833333333333334, ""y"": 0.4421364985163205}}",1,train
3278,Eduard Hogea,414_385.mp4,2 pairs of eyebrows. Artifacts on the forehead.,Farceforensics++,FaceSwap,"{""25"": {""x"": 0.4866666666666667, ""y"": 0.3293768545994065}, ""29"": {""x"": 0.43333333333333335, ""y"": 0.34421364985163205}, ""32"": {""x"": 0.4066666666666667, ""y"": 0.34718100890207715}, ""37"": {""x"": 0.4633333333333333, ""y"": 0.3620178041543027}, ""41"": {""x"": 0.53, ""y"": 0.3620178041543027}}",1,train
3279,Eduard Hogea,310_196.mp4,Artifacts on right side. Nose looks flat.,Farceforensics++,FaceSwap,"{""25"": {""x"": 0.52, ""y"": 0.2403560830860534}, ""32"": {""x"": 0.535, ""y"": 0.2166172106824926}, ""37"": {""x"": 0.5216666666666666, ""y"": 0.18694362017804153}, ""49"": {""x"": 0.5266666666666666, ""y"": 0.24629080118694363}, ""271"": {""x"": 0.47833333333333333, ""y"": 0.29376854599406527}, ""279"": {""x"": 0.48333333333333334, ""y"": 0.3353115727002967}, ""286"": {""x"": 0.5, ""y"": 0.35014836795252224}}",1,train
3280,Eduard Hogea,441_439.mp4,Face color is inconsistent.,Farceforensics++,FaceSwap,"{""25"": {""x"": 0.52, ""y"": 0.20222222222222222}, ""32"": {""x"": 0.4816666666666667, ""y"": 0.35555555555555557}, ""47"": {""x"": 0.5416666666666666, ""y"": 0.43555555555555553}}",1,train
3281,Eduard Hogea,037_072.mp4,Unnatural blinking.,Farceforensics++,FaceSwap,"{""138"": {""x"": 0.5583333333333333, ""y"": 0.28929384965831434}, ""146"": {""x"": 0.47333333333333333, ""y"": 0.2847380410022779}, ""154"": {""x"": 0.4816666666666667, ""y"": 0.275626423690205}}",2,train
3282,Eduard Hogea,270_297.mp4,Eyeglasses are unfinished. Nose looks unnatural.,Farceforensics++,FaceSwap,"{""42"": {""x"": 0.5533333333333333, ""y"": 0.3052391799544419}, ""47"": {""x"": 0.595, ""y"": 0.2847380410022779}, ""54"": {""x"": 0.6183333333333333, ""y"": 0.2847380410022779}, ""62"": {""x"": 0.63, ""y"": 0.28929384965831434}, ""217"": {""x"": 0.5933333333333334, ""y"": 0.35990888382687924}, ""235"": {""x"": 0.58, ""y"": 0.4031890660592255}}",1,train
3283,Eduard Hogea,489_022.mp4,Glitch on the face.,Farceforensics++,FaceSwap,"{""35"": {""x"": 0.5983333333333334, ""y"": 0.3560830860534125}, ""41"": {""x"": 0.585, ""y"": 0.34718100890207715}, ""44"": {""x"": 0.5866666666666667, ""y"": 0.3857566765578635}, ""49"": {""x"": 0.605, ""y"": 0.29673590504451036}}",1,train
3284,Eduard Hogea,120_118.mp4,Distortions on the nose. Mouth has artifacts.,Farceforensics++,FaceSwap,"{""44"": {""x"": 0.33666666666666667, ""y"": 0.29333333333333333}, ""49"": {""x"": 0.33666666666666667, ""y"": 0.32222222222222224}, ""53"": {""x"": 0.33, ""y"": 0.32666666666666666}, ""58"": {""x"": 0.33, ""y"": 0.30444444444444446}}",1,train
3285,Eduard Hogea,131_518.mp4,Unnatural look.,Farceforensics++,FaceSwap,"{""26"": {""x"": 0.4633333333333333, ""y"": 0.4125}, ""29"": {""x"": 0.46, ""y"": 0.45208333333333334}, ""33"": {""x"": 0.4666666666666667, ""y"": 0.5166666666666667}, ""37"": {""x"": 0.4816666666666667, ""y"": 0.5583333333333333}, ""42"": {""x"": 0.555, ""y"": 0.39791666666666664}, ""48"": {""x"": 0.4766666666666667, ""y"": 0.36875}}",1,train
3286,Eduard Hogea,415_484.mp4,Glitches on the face. 2 faces are seen for a bit.,Farceforensics++,FaceSwap,"{""111"": {""x"": 0.45166666666666666, ""y"": 0.33}, ""123"": {""x"": 0.505, ""y"": 0.33}, ""135"": {""x"": 0.455, ""y"": 0.29}, ""224"": {""x"": 0.525, ""y"": 0.42}, ""232"": {""x"": 0.44166666666666665, ""y"": 0.3575}, ""240"": {""x"": 0.43, ""y"": 0.4775}, ""93"": {""x"": 0.53, ""y"": 0.295}, ""105"": {""x"": 0.45166666666666666, ""y"": 0.295}, ""178"": {""x"": 0.5266666666666666, ""y"": 0.3275}}",1,train
3287,Eduard Hogea,153_150.mp4,Eyes have different shapes and sizes.,Farceforensics++,FaceSwap,"{""132"": {""x"": 0.5866666666666667, ""y"": 0.2644444444444444}, ""140"": {""x"": 0.49666666666666665, ""y"": 0.2577777777777778}, ""146"": {""x"": 0.475, ""y"": 0.2822222222222222}}",2,train
3288,Eduard Hogea,353_383.mp4,Distortions on the eyes.,Farceforensics++,FaceSwap,"{""44"": {""x"": 0.5133333333333333, ""y"": 0.29673590504451036}, ""52"": {""x"": 0.455, ""y"": 0.3086053412462908}, ""61"": {""x"": 0.43666666666666665, ""y"": 0.32047477744807124}}",3,train
3289,Eduard Hogea,230_204.mp4,Eyes have irregular shape and the right one is bigger. Artifacts are on both sides of the face and resemble two almost transparent hair strands.,Farceforensics++,FaceSwap,"{""51"": {""x"": 0.7, ""y"": 0.32344213649851633}, ""61"": {""x"": 0.7083333333333334, ""y"": 0.43026706231454004}, ""73"": {""x"": 0.6816666666666666, ""y"": 0.5014836795252225}, ""88"": {""x"": 0.5116666666666667, ""y"": 0.27002967359050445}, ""96"": {""x"": 0.49166666666666664, ""y"": 0.37091988130563797}, ""295"": {""x"": 0.6533333333333333, ""y"": 0.41839762611275966}, ""308"": {""x"": 0.555, ""y"": 0.4124629080118694}}",1,train
3290,Eduard Hogea,096_101.mp4,"Inconsistent face color, seen on the left side of the face.",Farceforensics++,FaceSwap,"{""46"": {""x"": 0.21166666666666667, ""y"": 0.2433234421364985}, ""55"": {""x"": 0.21833333333333332, ""y"": 0.20474777448071216}, ""63"": {""x"": 0.21666666666666667, ""y"": 0.2789317507418398}}",1,train
3291,Eduard Hogea,212_179.mp4,Eyes are inconsistent and have artifacts on them.,Farceforensics++,FaceSwap,"{""256"": {""x"": 0.495, ""y"": 0.29376854599406527}, ""267"": {""x"": 0.4266666666666667, ""y"": 0.29376854599406527}, ""299"": {""x"": 0.28833333333333333, ""y"": 0.26409495548961426}, ""306"": {""x"": 0.24166666666666667, ""y"": 0.26409495548961426}}",1,train
3292,Eduard Hogea,463_464.mp4,Artifacts on the left side of the face.,Farceforensics++,FaceSwap,"{""84"": {""x"": 0.39, ""y"": 0.26991150442477874}, ""91"": {""x"": 0.43333333333333335, ""y"": 0.26991150442477874}, ""98"": {""x"": 0.45, ""y"": 0.26991150442477874}, ""108"": {""x"": 0.425, ""y"": 0.36283185840707965}, ""153"": {""x"": 0.3933333333333333, ""y"": 0.3075221238938053}}",1,train
3293,Eduard Hogea,020_344.mp4,Artifacts all over the face. Distortions and glitches on the nose. One eye can't even be seen.,Farceforensics++,FaceSwap,"{""23"": {""x"": 0.6216666666666667, ""y"": 0.2522255192878338}, ""27"": {""x"": 0.575, ""y"": 0.21068249258160238}, ""32"": {""x"": 0.5966666666666667, ""y"": 0.3056379821958457}, ""37"": {""x"": 0.5783333333333334, ""y"": 0.4124629080118694}, ""42"": {""x"": 0.5516666666666666, ""y"": 0.4629080118694362}, ""46"": {""x"": 0.5433333333333333, ""y"": 0.37388724035608306}}",1,train
3294,Eduard Hogea,203_201.mp4,Glitches and distortions on the eyes.,Farceforensics++,FaceSwap,"{""129"": {""x"": 0.5083333333333333, ""y"": 0.31777777777777777}, ""135"": {""x"": 0.47333333333333333, ""y"": 0.29777777777777775}, ""141"": {""x"": 0.43166666666666664, ""y"": 0.31777777777777777}, ""147"": {""x"": 0.48833333333333334, ""y"": 0.41555555555555557}, ""153"": {""x"": 0.5166666666666667, ""y"": 0.3088888888888889}}",1,train
3295,Eduard Hogea,451_449.mp4,Strange white marking on the forehead.,Farceforensics++,FaceSwap,"{""30"": {""x"": 0.47333333333333333, ""y"": 0.2344213649851632}, ""34"": {""x"": 0.45, ""y"": 0.2344213649851632}, ""39"": {""x"": 0.42833333333333334, ""y"": 0.2344213649851632}, ""48"": {""x"": 0.49, ""y"": 0.22255192878338279}, ""55"": {""x"": 0.47833333333333333, ""y"": 0.20178041543026706}}",1,train
3296,Eduard Hogea,360_437.mp4,"Distortions on the face, especially around the eyes.",Farceforensics++,FaceSwap,"{""65"": {""x"": 0.5483333333333333, ""y"": 0.4035608308605341}, ""75"": {""x"": 0.5633333333333334, ""y"": 0.4124629080118694}, ""82"": {""x"": 0.5416666666666666, ""y"": 0.4896142433234421}, ""90"": {""x"": 0.5, ""y"": 0.2344213649851632}, ""95"": {""x"": 0.5616666666666666, ""y"": 0.23738872403560832}}",1,train
3297,Eduard Hogea,112_892.mp4,2 sets of lips and eyebrows can be seen.,Farceforensics++,FaceSwap,"{""43"": {""x"": 0.42833333333333334, ""y"": 0.16913946587537093}, ""47"": {""x"": 0.42333333333333334, ""y"": 0.12462908011869436}, ""52"": {""x"": 0.5433333333333333, ""y"": 0.13353115727002968}, ""58"": {""x"": 0.57, ""y"": 0.10089020771513353}, ""112"": {""x"": 0.5283333333333333, ""y"": 0.3887240356083086}, ""116"": {""x"": 0.51, ""y"": 0.34421364985163205}}",1,train
3298,Eduard Hogea,420_257.mp4,Inconsistent face color. Artifacts around the mouth.,Farceforensics++,FaceSwap,"{""136"": {""x"": 0.7266666666666667, ""y"": 0.33541666666666664}, ""146"": {""x"": 0.7666666666666667, ""y"": 0.3229166666666667}, ""161"": {""x"": 0.7583333333333333, ""y"": 0.4}}",1,train
3299,Eduard Hogea,074_825.mp4,Face looks unnatural. Nose has distortions.,Farceforensics++,FaceSwap,"{""36"": {""x"": 0.46166666666666667, ""y"": 0.3560830860534125}, ""40"": {""x"": 0.43333333333333335, ""y"": 0.26409495548961426}, ""43"": {""x"": 0.5316666666666666, ""y"": 0.19287833827893175}, ""47"": {""x"": 0.46166666666666667, ""y"": 0.3086053412462908}}",2,train
3300,Eduard Hogea,349_350.mp4,Eyebrows are twitching.,Farceforensics++,FaceSwap,"{""35"": {""x"": 0.6733333333333333, ""y"": 0.2522255192878338}, ""39"": {""x"": 0.6633333333333333, ""y"": 0.22551928783382788}, ""45"": {""x"": 0.6616666666666666, ""y"": 0.18100890207715134}, ""49"": {""x"": 0.685, ""y"": 0.17210682492581603}, ""53"": {""x"": 0.6916666666666667, ""y"": 0.17210682492581603}}",1,train
3301,Eduard Hogea,072_037.mp4,Strange face movement. Artifacts on the right side.,Farceforensics++,FaceSwap,"{""61"": {""x"": 0.53, ""y"": 0.29157175398633256}, ""66"": {""x"": 0.5283333333333333, ""y"": 0.28018223234624146}, ""72"": {""x"": 0.5016666666666667, ""y"": 0.28018223234624146}, ""77"": {""x"": 0.47, ""y"": 0.2847380410022779}}",2,train
3302,Eduard Hogea,290_240.mp4,Face looks unnatural. Artifacts around the eyes.,Farceforensics++,FaceSwap,"{""88"": {""x"": 0.5033333333333333, ""y"": 0.2866666666666667}, ""97"": {""x"": 0.5016666666666667, ""y"": 0.25555555555555554}, ""106"": {""x"": 0.505, ""y"": 0.22666666666666666}, ""129"": {""x"": 0.47333333333333333, ""y"": 0.2311111111111111}, ""135"": {""x"": 0.4083333333333333, ""y"": 0.22666666666666666}, ""143"": {""x"": 0.4583333333333333, ""y"": 0.19777777777777777}}",1,train
3303,Eduard Hogea,324_356.mp4,Eyes behave strangely. Artifacts on the left side of the face.,Farceforensics++,FaceSwap,"{""26"": {""x"": 0.47333333333333333, ""y"": 0.2111111111111111}, ""32"": {""x"": 0.4716666666666667, ""y"": 0.32666666666666666}, ""37"": {""x"": 0.45, ""y"": 0.3888888888888889}, ""43"": {""x"": 0.46, ""y"": 0.5355555555555556}}",1,train
3304,Eduard Hogea,023_923.mp4,Artifacts on the mouth.,Farceforensics++,FaceSwap,"{""114"": {""x"": 0.47333333333333333, ""y"": 0.3622222222222222}, ""119"": {""x"": 0.47333333333333333, ""y"": 0.3622222222222222}, ""157"": {""x"": 0.49666666666666665, ""y"": 0.26}, ""168"": {""x"": 0.455, ""y"": 0.26666666666666666}, ""181"": {""x"": 0.4633333333333333, ""y"": 0.38}}",2,train
3305,Eduard Hogea,274_412.mp4,Contouring appears on the forehead. Eyebrows are twitching.,Farceforensics++,FaceSwap,"{""65"": {""x"": 0.5616666666666666, ""y"": 0.2789317507418398}, ""79"": {""x"": 0.54, ""y"": 0.27002967359050445}, ""88"": {""x"": 0.485, ""y"": 0.27002967359050445}, ""95"": {""x"": 0.47, ""y"": 0.3293768545994065}, ""102"": {""x"": 0.555, ""y"": 0.3293768545994065}}",1,train
3306,Eduard Hogea,459_430.mp4,Distortions on the nose. 2 sets of eyelids. Nostrils dimensions seems unnatural.,Farceforensics++,FaceSwap,"{""23"": {""x"": 0.5266666666666666, ""y"": 0.4362017804154303}, ""27"": {""x"": 0.5, ""y"": 0.4391691394658754}, ""31"": {""x"": 0.49833333333333335, ""y"": 0.41839762611275966}, ""116"": {""x"": 0.38666666666666666, ""y"": 0.3916913946587537}, ""120"": {""x"": 0.3933333333333333, ""y"": 0.3798219584569733}, ""129"": {""x"": 0.5183333333333333, ""y"": 0.39465875370919884}}",1,train
3307,Eduard Hogea,183_253.mp4,Artifacts on the forehead. Hair on the forehead does not match the rest.,Farceforensics++,FaceSwap,"{""21"": {""x"": 0.5183333333333333, ""y"": 0.2818991097922849}, ""26"": {""x"": 0.5583333333333333, ""y"": 0.2433234421364985}, ""31"": {""x"": 0.6233333333333333, ""y"": 0.2551928783382789}, ""40"": {""x"": 0.5983333333333334, ""y"": 0.42433234421364985}, ""48"": {""x"": 0.555, ""y"": 0.5341246290801187}}",1,train
3308,Eduard Hogea,366_473.mp4,Strange movement of the eyebrows.,Farceforensics++,FaceSwap,"{""64"": {""x"": 0.5266666666666666, ""y"": 0.255125284738041}, ""68"": {""x"": 0.5216666666666666, ""y"": 0.255125284738041}, ""75"": {""x"": 0.4533333333333333, ""y"": 0.2460136674259681}, ""82"": {""x"": 0.4583333333333333, ""y"": 0.2619589977220957}}",1,train
3309,Eduard Hogea,308_388.mp4,Artifacts on the eyes. Color is inconsistent on the face.,Farceforensics++,FaceSwap,"{""83"": {""x"": 0.7633333333333333, ""y"": 0.2195845697329377}, ""90"": {""x"": 0.7383333333333333, ""y"": 0.2195845697329377}, ""98"": {""x"": 0.6916666666666667, ""y"": 0.228486646884273}, ""112"": {""x"": 0.6883333333333334, ""y"": 0.23738872403560832}, ""203"": {""x"": 0.7466666666666667, ""y"": 0.17804154302670624}, ""209"": {""x"": 0.7016666666666667, ""y"": 0.14836795252225518}, ""214"": {""x"": 0.7383333333333333, ""y"": 0.142433234421365}}",2,train
3310,Eduard Hogea,285_136.mp4,Unnatural look. Gaze is also strange.,Farceforensics++,FaceSwap,"{""86"": {""x"": 0.365, ""y"": 0.32047477744807124}, ""93"": {""x"": 0.3333333333333333, ""y"": 0.32344213649851633}, ""101"": {""x"": 0.31666666666666665, ""y"": 0.2195845697329377}, ""107"": {""x"": 0.395, ""y"": 0.27002967359050445}, ""207"": {""x"": 0.335, ""y"": 0.2997032640949555}, ""295"": {""x"": 0.35, ""y"": 0.24629080118694363}}",1,train
3311,Eduard Hogea,458_722.mp4,Artifacts on the mouth and forehead. 2 sets of eyebrows.,Farceforensics++,FaceSwap,"{""30"": {""x"": 0.5283333333333333, ""y"": 0.3086053412462908}, ""34"": {""x"": 0.535, ""y"": 0.34718100890207715}, ""66"": {""x"": 0.515, ""y"": 0.3056379821958457}, ""88"": {""x"": 0.51, ""y"": 0.49554896142433236}, ""93"": {""x"": 0.49833333333333335, ""y"": 0.49554896142433236}, ""97"": {""x"": 0.48833333333333334, ""y"": 0.516320474777448}}",1,train
3312,Eduard Hogea,485_425.mp4,Unnatural looking face. Mouth and nose have distortions.,Farceforensics++,FaceSwap,"{""73"": {""x"": 0.4633333333333333, ""y"": 0.26409495548961426}, ""80"": {""x"": 0.505, ""y"": 0.26112759643916916}, ""88"": {""x"": 0.49833333333333335, ""y"": 0.29080118694362017}, ""95"": {""x"": 0.49333333333333335, ""y"": 0.34124629080118696}, ""106"": {""x"": 0.485, ""y"": 0.3649851632047478}, ""255"": {""x"": 0.4866666666666667, ""y"": 0.2997032640949555}, ""261"": {""x"": 0.4866666666666667, ""y"": 0.35311572700296734}}",1,train
3313,Eduard Hogea,168_222.mp4,2 sets of eyebrows and eyelids can be seen.,Farceforensics++,FaceSwap,"{""237"": {""x"": 0.47, ""y"": 0.28888888888888886}, ""249"": {""x"": 0.5066666666666667, ""y"": 0.2733333333333333}, ""261"": {""x"": 0.56, ""y"": 0.27555555555555555}}",1,train
3314,Eduard Hogea,377_333.mp4,Overall pixelated face with unnatural look.,Farceforensics++,FaceSwap,"{""67"": {""x"": 0.4683333333333333, ""y"": 0.22444444444444445}, ""74"": {""x"": 0.565, ""y"": 0.24}, ""82"": {""x"": 0.5133333333333333, ""y"": 0.28888888888888886}, ""90"": {""x"": 0.5116666666666667, ""y"": 0.3333333333333333}}",1,train
3315,Eduard Hogea,341_340.mp4,Artifacts on the forehead. Strange eyebrow movement.,Farceforensics++,FaceSwap,"{""29"": {""x"": 0.435, ""y"": 0.34}, ""35"": {""x"": 0.45166666666666666, ""y"": 0.29777777777777775}, ""212"": {""x"": 0.45166666666666666, ""y"": 0.3466666666666667}, ""220"": {""x"": 0.56, ""y"": 0.3688888888888889}, ""229"": {""x"": 0.465, ""y"": 0.3622222222222222}, ""236"": {""x"": 0.435, ""y"": 0.3622222222222222}}",1,train
3316,Eduard Hogea,190_176.mp4,Eyebrows have a strange movement.,Farceforensics++,FaceSwap,"{""152"": {""x"": 0.435, ""y"": 0.4391691394658754}, ""157"": {""x"": 0.55, ""y"": 0.42136498516320475}, ""163"": {""x"": 0.54, ""y"": 0.47181008902077154}, ""173"": {""x"": 0.5416666666666666, ""y"": 0.3827893175074184}}",1,train
3317,Eduard Hogea,374_407.mp4,Eyeglasses seem unfinished with missing parts.,Farceforensics++,FaceSwap,"{""291"": {""x"": 0.6316666666666667, ""y"": 0.27596439169139464}, ""296"": {""x"": 0.6066666666666667, ""y"": 0.29376854599406527}, ""304"": {""x"": 0.6566666666666666, ""y"": 0.2789317507418398}}",1,train
